Substance;Sector;EDGAR Country Code;Country;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
GWP_100_AR5_N2O;Processes;SAU;Saudi Arabia;0,34972184;0,368644875;0,406905633;0,460160797;0,483937003;0,497489969;0,553093639;0,641864905;0,786300494;0,929836127;1,055383018;1,174759837;1,274625266;1,43291677;1,384071351;1,422284074;1,444669961;1,543160362;1,5994617;1,596152462;1,751840189;1,805628288;1,920098337;2,053897179;2,13768806;2,106621817;2,191400296;2,203860081;2,313439985;2,356224489;2,375819444;2,360510858;2,403812834;2,433879783;2,516560653;2,621841617;2,710390915;2,843052867;3,034657619;3,277081005;3,506240725;3,731206976;4,013798159;4,104302779;4,420829018;4,479139522;4,514808883;4,404429375;4,462682539;4,525497177;4,547507637;4,707879628;4,650691363
GWP_100_AR5_N2O;Processes;SCG;Serbia and Montenegro;0,992986765;1,028052576;1,057837443;1,152851329;1,22740371;1,184144844;1,192968166;1,219050772;1,218799933;1,235318976;1,190002048;1,190956524;1,099268474;1,056221828;1,058463025;1,019029927;0,967225679;0,909237925;0,870054825;0,83337411;0,804246068;0,650169501;0,56578658;0,43686813;0,523706636;0,521122272;0,757421655;0,80912741;0,672347842;0,595400496;0,612038906;0,603446178;0,626878264;0,661977165;0,706526852;0,704856264;0,518956233;0,594261514;0,459263282;0,431117833;0,402734593;0,408335758;0,39116364;0,387917949;0,37134476;0,386177387;0,393583435;0,392326386;0,388651347;0,389091532;0,382600866;0,378612189;0,381163908
GWP_100_AR5_N2O;Processes;SDN;Sudan and South Sudan;0,190167416;0,193849002;0,200277788;0,213470311;0,220491678;0,214993332;0,210624821;0,21571135;0,22272192;0,227774783;0,234763114;0,23962055;0,246894854;0,25547628;0,251829885;0,260991767;0,263178985;0,260110323;0,27903148;0,276144969;0,302664651;0,299723411;0,300167042;0,290048712;0,334243442;0,336661731;0,341357109;0,346057393;0,34392295;0,347631891;0,353118779;0,373846291;0,402353087;0,401279485;0,399761439;0,40349779;0,428643459;0,410343356;0,430381959;0,438519601;0,427615911;0,44422375;0,461575782;0,457168316;0,472347452;0,506446469;0,544345777;0,549456635;0,562837029;0,575670156;0,56740428;0,54945776;0,555531414
GWP_100_AR5_N2O;Processes;SEA;International Shipping;10,5679561;10,5679561;11,064597;11,69187669;10,92154768;10,1862785;10,50773148;10,50773326;10,57728303;10,89162324;10,66206057;9,917117108;8,941219628;8,371475342;8,485525867;9,156412314;9,736116024;9,633795798;10,09481005;10,08718336;11,11256628;11,54406022;12,39914001;12,01475767;12,3834443;12,84114911;13,09968057;13,42247986;13,83169386;14,64325303;15,02404411;14,25678271;14,79961774;15,02202074;16,50725625;17,0756804;18,18541659;19,25863848;19,2836394;18,35871791;19,7657223;19,80408602;18,44270298;18,37785309;19,04528265;19,88354358;20,36547826;21,16824785;21,23843779;20,79645409;19,04154312;20,15589608;21,32049838
GWP_100_AR5_N2O;Processes;SEN;Senegal;0,043348192;0,043447031;0,044276285;0,045644829;0,046240807;0,047467078;0,048047407;0,049203558;0,049517089;0,051453468;0,052142114;0,052512701;0,052164564;0,053192216;0,054280137;0,054355363;0,053682896;0,053988211;0,052338862;0,054748764;0,055130778;0,055820468;0,057508426;0,05693214;0,057993505;0,059279831;0,062331439;0,064545393;0,06623758;0,069555873;0,068399696;0,071294353;0,071794061;0,069863823;0,075854437;0,078030697;0,084780601;0,093692054;0,100241853;0,118140274;0,116993324;0,122328801;0,12511462;0,114199976;0,118711754;0,118956621;0,123690437;0,114376334;0,113825903;0,132195938;0,127587469;0,133624418;0,137902346
GWP_100_AR5_N2O;Processes;SGP;Singapore;0,046009048;0,045479461;0,053354288;0,058704764;0,060370429;0,060663748;0,064875603;0,074811974;0,081997073;0,090119364;0,08706664;0,096117528;0,104196637;0,110338577;0,115995165;0,119190048;0,119042306;0,121775332;0,129664896;0,145166437;0,19245029;0,203020273;0,206726584;0,622587676;1,026451458;2,613300723;3,208845896;4,728436089;10,08659195;7,47730085;7,493688688;8,156525877;0,821061075;1,059108579;1,028362665;0,891546782;0,922874903;0,920972411;0,660788158;0,509304929;1,056022271;0,939285235;0,18579182;0,17295444;0,171708822;0,177024532;0,175199342;0,189363909;0,171134621;0,169584354;0,164538647;0,167739003;0,163435102
GWP_100_AR5_N2O;Processes;SHN;Saint Helena, Ascension and Tristan da Cunha;1,91891E-05;1,94386E-05;1,69059E-05;1,82144E-05;1,90027E-05;1,73648E-05;1,5772E-05;2,21576E-05;2,03173E-05;2,12971E-05;2,48899E-05;1,76083E-05;1,67447E-05;2,14224E-05;2,00512E-05;2,25935E-05;2,61131E-05;3,42779E-05;4,97339E-05;4,78382E-05;6,48717E-05;3,62703E-05;3,22357E-05;5,00168E-05;4,65312E-05;4,5946E-05;3,54142E-05;3,64279E-05;3,58649E-05;3,87344E-05;0,000118804;7,08225E-05;7,04384E-05;7,37307E-05;8,51547E-05;8,98808E-05;7,57246E-05;8,86659E-05;9,71358E-05;0,000101522;0,000110968;0,000120121;0,000122495;0,000141959;0,000143431;0,000141521;0,000154046;0,000160677;0,000168564;0,000167164;0,000154148;0,000156116;0,00017317
GWP_100_AR5_N2O;Processes;SLB;Solomon Islands;0,001537949;0,001573384;0,001792011;0,001984777;0,002142161;0,002256123;0,002327482;0,002781816;0,00258014;0,002734716;0,002817172;0,003518325;0,003406983;0,003623661;0,003547823;0,003669266;0,003442161;0,003931897;0,004400158;0,004168092;0,004157319;0,004213519;0,004359015;0,004468537;0,004063424;0,004484477;0,004723895;0,004825381;0,005118869;0,004993484;0,00715812;0,007583422;0,00804762;0,008289027;0,008402619;0,008478048;0,008402726;0,008008933;0,007967548;0,007861149;0,00789257;0,007775891;0,007989658;0,008216902;0,008287933;0,007709085;0,007752544;0,007790821;0,008062899;0,008268449;0,007440718;0,007644381;0,007772547
GWP_100_AR5_N2O;Processes;SLE;Sierra Leone;0,038738289;0,038029084;0,038604074;0,038120752;0,037457701;0,038541465;0,04069706;0,040936282;0,041868514;0,041507121;0,041827497;0,041444097;0,041541572;0,042161433;0,041737591;0,043110515;0,044597081;0,046392476;0,047271528;0,045199642;0,049571809;0,052118992;0,046394336;0,045293729;0,04424472;0,04780973;0,047438838;0,050280033;0,052247635;0,05654253;0,055250631;0,056110275;0,056779537;0,057774414;0,05905966;0,06004838;0,061979445;0,0617394;0,062016695;0,0633084;0,064613748;0,067682269;0,07029865;0,073181138;0,075455648;0,073298826;0,074218629;0,074749085;0,075651717;0,076428605;0,077960828;0,079616458;0,08015634
GWP_100_AR5_N2O;Processes;SLV;El Salvador;0,037945532;0,0379004;0,041130596;0,043246099;0,044999288;0,048182657;0,049785471;0,052160526;0,053978447;0,053646269;0,046554386;0,045968155;0,047052165;0,048206101;0,049429219;0,051325335;0,04499677;0,052109217;0,049466318;0,048981799;0,055419664;0,065575062;0,071187518;0,074593554;0,080427943;0,092660836;0,086090831;0,097277875;0,099995515;0,098027479;0,081855991;0,087429611;0,088387258;0,097945723;0,09920766;0,100932778;0,105368561;0,104065141;0,095023885;0,099210551;0,091421168;0,092123766;0,086879647;0,084007402;0,08234808;0,085825079;0,086805723;0,071903568;0,073330711;0,082960041;0,065272525;0,073233635;0,077212098
GWP_100_AR5_N2O;Processes;SOM;Somalia;0,028586748;0,028947583;0,029478783;0,030399762;0,03305155;0,033293634;0,035597266;0,035928485;0,037761606;0,040437527;0,042810469;0,044888612;0,046266718;0,049144979;0,050320531;0,051045388;0,052946791;0,053640162;0,055562384;0,056036585;0,065509297;0,066684862;0,069126877;0,069800317;0,070582717;0,074406034;0,07648318;0,079337632;0,082523476;0,091064481;0,095844059;0,098961547;0,103171667;0,110910485;0,115955307;0,121804635;0,128243268;0,128037985;0,137263412;0,144149539;0,149692434;0,155543628;0,157961639;0,159599343;0,161153998;0,164242579;0,169919827;0,174728129;0,180291409;0,188077079;0,195058815;0,201141513;0,201336976
GWP_100_AR5_N2O;Processes;SPM;Saint Pierre and Miquelon;0,000666354;0,0006646;0,000850057;0,000798766;0,000686825;0,000970872;0,000797618;0,000888787;0,000873402;0,000838553;0,000843986;0,000840585;0,000731231;0,000748045;0,000861191;0,000775645;0,000966433;0,00132565;0,001408112;0,001734724;0,001491749;0,001445939;0,001378022;0,000781815;0,000789669;0,000496687;0,000501093;0,000299618;0,000394647;0,000388837;0,000300131;0,000292585;0,000312995;0,00037375;0,000353005;0,000386806;0,000419546;0,000468425;0,000487776;0,000524215;0,000603262;0,000452904;0,000475197;0,000548647;0,000590086;0,000588659;0,000629144;0,00055595;0,000646205;0,000628918;0,000580777;0,000588187;0,000556652
GWP_100_AR5_N2O;Processes;STP;São Tomé and Príncipe;0,000448465;0,000446247;0,000465883;0,000473407;0,0004858;0,000510933;0,000551344;0,00056638;0,000588185;0,000602035;0,000619839;0,000686687;0,000668012;0,000704452;0,000737468;0,000737567;0,000786747;0,000856694;0,000871582;0,000839975;0,001196023;0,001380565;0,001284328;0,001276484;0,001385968;0,001439198;0,00145552;0,00143592;0,001479436;0,001558436;0,001552599;0,001550915;0,001657897;0,001758297;0,001902794;0,002015058;0,002093207;0,002098586;0,002227557;0,002376933;0,002482049;0,002664977;0,002703369;0,002684098;0,002653645;0,002802701;0,002882592;0,00288427;0,002866354;0,003057588;0,003110755;0,003200935;0,003081428
GWP_100_AR5_N2O;Processes;SUR;Suriname;0,013955698;0,013871889;0,017325009;0,016400523;0,014294707;0,019250795;0,016161557;0,018013221;0,017411888;0,016964919;0,016992617;0,014185676;0,012683333;0,008938364;0,008689163;0,010497807;0,010636114;0,00946855;0,011066312;0,012282285;0,01365456;0,013103086;0,012691463;0,013036317;0,012918895;0,013113472;0,012940278;0,013601692;0,013492911;0,013383932;0,016338844;0,017322415;0,014604401;0,015950619;0,017412373;0,021570863;0,018516657;0,015416016;0,016233651;0,019242988;0,023347929;0,023273863;0,032850907;0,033122089;0,040096852;0,041131146;0,039866891;0,031913795;0,027115284;0,032725451;0,033066369;0,041521103;0,041527419
GWP_100_AR5_N2O;Processes;SVK;Slovakia;1,27817914;1,323180375;1,379643835;1,503391489;1,584261592;1,539747756;1,53959795;1,563300862;1,585475684;1,60389271;1,566142136;1,493350113;1,36036732;1,315012619;1,318231429;1,250632779;1,15089968;1,112226077;1,064811761;1,009904998;1,115286269;0,88401153;0,826192131;0,716879041;0,983802454;1,067501803;1,17025874;1,123411745;1,024472155;0,868430886;1,070513431;1,202314133;1,082323053;1,166514057;1,298111932;1,245450218;1,380265053;1,223827614;1,267635968;1,060327793;1,263995585;1,434815908;1,338358006;1,464362531;1,391129108;1,506819368;1,451491634;1,455652357;1,478946104;1,467382852;1,482266923;1,58739864;1,583841959
GWP_100_AR5_N2O;Processes;SVN;Slovenia;0,083461985;0,08359452;0,078245568;0,08229727;0,088027955;0,087259381;0,084433279;0,087379751;0,090245909;0,088050705;0,08515249;0,090531403;0,088011068;0,088488632;0,087871398;0,091234542;0,101498208;0,092766382;0,124958408;0,131856178;0,112494904;0,107161965;0,105513296;0,112922281;0,117709464;0,121624355;0,127117947;0,126874474;0,115184923;0,109299477;0,109505418;0,110716719;0,109605626;0,109014961;0,109734837;0,108757556;0,108551825;0,111250645;0,117308062;0,10616772;0,108534002;0,108147696;0,106490979;0,103912639;0,100860776;0,097080357;0,097877882;0,097357326;0,094960815;0,092619763;0,08697015;0,088013975;0,088210829
GWP_100_AR5_N2O;Processes;SWE;Sweden;1,968759456;2,254849495;2,222635259;2,319260149;2,3481525;2,30320673;2,082383609;2,074790836;2,176986137;2,118068523;2,026142972;1,935481535;1,849413683;1,939652753;1,960329556;1,9200845;1,585541302;1,498817983;1,338699783;1,226569082;1,297653656;1,335984291;1,323393863;1,302156858;1,329950328;1,26151049;1,250561538;1,204108953;1,218919582;1,157884015;1,209663925;0,961220365;0,923482036;0,907224894;0,884039514;6,899628234;7,701500395;7,323694527;5,818410154;4,947126813;5,154078476;4,690896906;3,844954917;3,815781612;3,820208117;3,773720125;3,791705832;3,788177597;3,775650631;3,774444723;4,861099663;4,811919464;4,265731462
GWP_100_AR5_N2O;Processes;SWZ;Eswatini;0,015486012;0,015731609;0,016297286;0,016964098;0,01776334;0,018576818;0,018879244;0,019218083;0,022412461;0,023030596;0,024305188;0,024379169;0,024329643;0,022749985;0,023039833;0,023707268;0,024895765;0,025396915;0,02576541;0,026224847;0,035517582;0,035458603;0,033093081;0,031987038;0,03754761;0,036511043;0,034018202;0,032313155;0,033721385;0,035014938;0,03431899;0,033906122;0,034798659;0,034151347;0,033756263;0,034793437;0,039644317;0,040067332;0,040447613;0,042093582;0,039893547;0,044579776;0,045214853;0,049212387;0,048507954;0,049806529;0,047089412;0,043849076;0,04458925;0,047561815;0,046862754;0,047008101;0,048312009
GWP_100_AR5_N2O;Processes;SYC;Seychelles;0,000483681;0,000488066;0,000511608;0,000534395;0,000569871;0,000620665;0,000860527;0,000932332;0,000969216;0,001054176;0,001176051;0,000994762;0,000889496;0,001652312;0,001765716;0,001812164;0,001896262;0,002408765;0,003550494;0,003097294;0,003060366;0,004458038;0,003678865;0,003699754;0,003657667;0,003873032;0,003974503;0,003977826;0,004157042;0,004222209;0,008170046;0,008913828;0,008031072;0,007948615;0,011159664;0,01020462;0,011174984;0,008935081;0,009924391;0,011188284;0,009959862;0,009281899;0,010621016;0,009330057;0,010501411;0,011104285;0,012379904;0,012659281;0,011196261;0,011402016;0,011555578;0,012052786;0,012262224
GWP_100_AR5_N2O;Processes;SYR;Syria;0,525854981;0,544798466;0,565817871;0,603658295;0,641451425;0,647451872;0,66866801;0,688317503;0,700246397;0,729924591;0,729639133;0,741462509;0,738402552;0,7541258;0,778865611;0,773048152;0,767315419;0,785909405;0,790359548;0,7982028;0,822306686;0,750080634;0,787424099;0,86398042;0,898306668;0,87105643;0,930421925;0,890555831;1,021146497;1,007124262;0,993795556;1,024193838;1,085691478;1,111366744;1,138686713;1,214398067;1,251502207;1,315749833;1,354846012;1,331172775;1,33231153;1,316114723;1,232448421;1,148637467;1,108300828;1,079999987;1,066596301;1,063430731;1,079441515;1,078493988;1,060250468;1,097346965;1,137547684
GWP_100_AR5_N2O;Processes;TCA;Turks and Caicos Islands;1,69751E-05;1,67663E-05;1,65078E-05;1,85037E-05;1,71609E-05;2,02786E-05;1,93182E-05;2,06179E-05;2,12631E-05;2,15532E-05;2,31603E-05;2,27582E-05;2,36642E-05;2,28767E-05;2,42803E-05;2,52997E-05;2,74804E-05;2,75137E-05;3,04764E-05;3,02581E-05;4,61689E-05;4,63259E-05;4,43283E-05;4,94377E-05;5,04189E-05;4,93654E-05;4,9783E-05;5,05077E-05;5,40539E-05;5,51305E-05;0,000132562;0,000135858;0,000176157;0,000184751;0,000185509;0,000215075;0,000252594;0,000300469;0,000334531;0,000384065;0,000436663;0,000345616;0,000380076;0,000439246;0,000487877;0,000480718;0,000517576;0,000511593;0,000569893;0,000637194;0,0005453;0,000529697;0,000548209
GWP_100_AR5_N2O;Processes;TCD;Chad;0,024273297;0,024609444;0,02529611;0,026127364;0,026210572;0,027133946;0,028178357;0,02883387;0,02978337;0,032365234;0,033728108;0,034752964;0,035497644;0,035283579;0,035015013;0,034756102;0,036910509;0,038307046;0,037011974;0,037423232;0,044730554;0,046141117;0,045884267;0,045720984;0,046038952;0,048057938;0,048520536;0,049205485;0,050753601;0,055154718;0,057566867;0,057758245;0,059121072;0,060969816;0,063357014;0,066209093;0,067370081;0,068959235;0,070149639;0,072243135;0,074195228;0,077862527;0,084688203;0,086149092;0,088154884;0,089971049;0,091589705;0,098871693;0,101864955;0,10521028;0,104887679;0,107128677;0,106094729
GWP_100_AR5_N2O;Processes;TGO;Togo;0,022092735;0,022405011;0,023531137;0,023253019;0,023234943;0,024033227;0,023526993;0,024846969;0,025413419;0,02700325;0,02588661;0,026307962;0,027710822;0,026809693;0,028392268;0,027928225;0,03063737;0,032780091;0,033276235;0,033969912;0,03562594;0,036787992;0,036872221;0,037720218;0,043289625;0,045685341;0,051815164;0,050798102;0,055986654;0,060947455;0,059943279;0,060951569;0,062481743;0,065815658;0,067442419;0,06863418;0,069406204;0,071479367;0,075525842;0,093380137;0,092056008;0,092365397;0,091709537;0,088004471;0,08853187;0,091061198;0,097993886;0,096077853;0,101843661;0,104637693;0,111114048;0,113862916;0,114623472
GWP_100_AR5_N2O;Processes;THA;Thailand;0,427254548;0,425500308;0,443682011;0,466176827;0,471709962;0,497399663;0,539774639;0,577133752;0,592557038;0,630063886;0,6182209;0,629181683;0,634745522;0,569239436;0,627506942;0,681871242;0,732425132;0,795684419;0,864103017;1,035374385;1,142309901;1,206002703;1,258791623;1,293556104;1,369054658;1,513324721;1,743954042;1,866428348;1,663070709;1,646705181;1,642055953;1,612211943;1,739719736;1,836483491;2,026540152;2,06423374;2,092937158;2,0871717;2,064499229;2,104173575;2,207590387;2,140566898;2,281621712;2,297140367;2,2735196;2,280107977;2,252419531;2,240877136;2,255027489;2,340613259;2,207410419;2,177423513;2,208180396
GWP_100_AR5_N2O;Processes;TJK;Tajikistan;0,022606469;0,02262086;0,023603319;0,024661873;0,025867418;0,027569138;0,028346098;0,028602244;0,02922735;0,029862124;0,031513022;0,031412088;0,03166384;0,031584432;0,032257995;0,032689914;0,033215549;0,034182321;0,034199414;0,033971602;0,028010934;0,026261324;0,017628169;0,0125302;0,007724239;0,006733181;0,005795936;0,006282278;0,0062215;0,005213232;0,004593876;0,0051154;0,005363192;0,005193174;0,006337069;0,005809177;0,006526826;0,008223044;0,007734483;0,006558552;0,00665564;0,006795281;0,014785501;0,015176301;0,022811406;0,021275534;0,02622127;0,03033834;0,034153075;0,038280496;0,040793544;0,045352587;0,046359167
GWP_100_AR5_N2O;Processes;TKM;Turkmenistan;0,536137145;0,551818106;0,577568529;0,621966797;0,655890028;0,656660744;0,661571537;0,66946287;0,670081567;0,676129388;0,662358178;0,650970717;0,613691698;0,594637351;0,599702581;0,57788162;0,549843574;0,540155145;0,52365919;0,394921707;0,23446601;0,31251003;0,449519593;0,538295282;0,484019858;0,375498581;0,372263344;0,340314811;0,439641314;0,481148585;0,567255872;0,466073791;0,623048167;0,660617239;0,683746569;0,68526879;1,142174524;0,913427902;0,870043513;0,867133369;0,937611569;0,943340285;0,947491531;0,935284083;0,934459534;0,936445231;0,932012463;0,931988695;0,932350186;0,932905308;0,933115513;0,937998417;0,942554794
GWP_100_AR5_N2O;Processes;TLS;Timor-Leste;0,000400478;0,000394123;0,000394778;0,000391411;0,000394326;0,000401153;0,000412719;0,000416074;0,000426012;0,000434019;0,000440536;0,000447444;0,000452901;0,000465566;0,000464145;0,000482812;0,000484582;0,000488648;0,000490159;0,00049339;0,000526695;0,000529929;0,000531438;0,000536877;0,000515746;0,000820167;0,000909621;0,000886955;0,00091631;0,000978616;0,001151208;0,001028537;0,000999096;0,003486228;0,00370783;0,003480827;0,00336512;0,003016041;0,003060752;0,003170778;0,003178229;0,003057324;0,003698656;0,00514911;0,005969055;0,005556739;0,005552875;0,005581686;0,005618821;0,005873459;0,004662547;0,00481038;0,004907175
GWP_100_AR5_N2O;Processes;TON;Tonga;0,000601804;0,000607927;0,000646986;0,000671337;0,000700048;0,000722874;0,000727524;0,000849731;0,00077662;0,000800475;0,000809089;0,000978697;0,000989909;0,000981792;0,000952923;0,001026076;0,000803003;0,001221938;0,001401863;0,001455421;0,001417913;0,00144097;0,001445713;0,001466716;0,001717314;0,001614155;0,00177274;0,001863723;0,001994913;0,001909412;0,002069848;0,00198296;0,002188624;0,002510454;0,002270596;0,002331814;0,002471576;0,001953742;0,002001011;0,002034119;0,001874582;0,00170525;0,001740861;0,001694832;0,001862006;0,001834334;0,001946286;0,002213211;0,001988001;0,002294457;0,001934546;0,001994556;0,002027674
GWP_100_AR5_N2O;Processes;TTO;Trinidad and Tobago;0,023532382;0,023463244;0,024789691;0,029400289;0,02706601;0,025427432;0,026988491;0,033045123;0,033627675;0,034441138;0,034117978;0,03437908;0,040072738;0,040111792;0,042569671;0,044289641;0,046054405;0,045431475;0,042543282;0,041219692;0,041797828;0,043606187;0,042855232;0,040498923;0,04376998;0,044740562;0,046176152;0,048589243;0,050234198;0,050654812;0,051309633;0,052454435;0,055222215;0,058934257;0,060309284;0,067806091;0,069616001;0,074638041;0,07339013;0,074165692;0,080706962;0,080938294;0,077920265;0,075785089;0,078125357;0,076454998;0,069411538;0,068319209;0,061499818;0,064801923;0,057918955;0,058282573;0,05786631
GWP_100_AR5_N2O;Processes;TUN;Tunisia;0,604276582;0,629112444;0,660104472;0,719210162;0,764289177;0,736544976;0,744993279;0,762998785;0,759269899;0,773506868;0,750882015;0,732598919;0,668401979;0,644859205;0,646991066;0,613311367;0,567644214;0,544349198;0,525836602;0,501533861;0,471814533;0,511918834;0,470381714;0,404177276;0,30525334;0,45154118;0,443033395;0,408334274;0,400494935;0,428729516;0,453540035;0,436750691;0,359254752;0,368929549;0,378906651;0,38132445;0,403007346;0,365882106;0,379842726;0,421610586;0,427721599;0,421967096;0,426346022;0,427182304;0,438098055;0,442942809;0,446325747;0,453262175;0,453961189;0,453733233;0,402146179;0,492784442;0,509291241
GWP_100_AR5_N2O;Processes;TUR;Türkiye;1,769052614;1,82633848;1,908232893;1,989459971;2,038626352;2,113469141;2,21083886;2,282596989;2,299249012;2,330864136;2,367398971;2,414798554;2,4653796;2,523630451;2,579416732;2,628995329;2,711087351;2,83680305;2,859739142;2,981980475;3,058117759;3,591002273;4,530143715;4,633180453;3,648670688;5,862228104;5,78597899;5,088441151;5,526768835;5,657495444;5,779181111;5,31373975;5,652620122;5,600774099;5,692146901;4,639158907;5,415690367;5,278535511;5,253421485;5,255501088;5,313743945;5,397320232;17,62353734;17,6592923;17,75560947;17,82684912;17,94173444;18,09113899;18,11205703;18,09401147;21,79032843;24,98408169;23,3991499
GWP_100_AR5_N2O;Processes;TWN;Taiwan;0,363114083;0,370234949;0,399783416;0,446554905;0,458217268;0,498494604;0,571797051;0,754722612;0,896985537;0,876603991;0,868743355;0,791248769;0,724885292;0,82267929;0,895493008;0,872977572;0,85967296;0,86224273;0,949551567;1,02293651;1,053892137;1,052807905;1,061761744;1,106293593;1,213221917;1,283712476;1,23227201;1,267711616;1,269182229;1,308317064;1,364880887;1,705402745;1,78600877;1,615117973;1,59111406;1,685615272;1,706396275;1,656380083;1,478655484;1,495721943;1,624238371;1,562781906;1,55786649;1,463841802;1,360387194;1,383177237;1,527327739;1,653856541;1,61421592;1,678826208;1,634971977;1,7481608;1,680295716
GWP_100_AR5_N2O;Processes;TZA;Tanzania;0,185139215;0,185752981;0,195284476;0,20119927;0,206089692;0,211399938;0,216265744;0,221813843;0,227290474;0,234579936;0,240442695;0,24705312;0,253058845;0,260105269;0,267715225;0,275015699;0,282599029;0,290829718;0,298710334;0,306933802;0,318763154;0,328878753;0,340341768;0,358258323;0,405967504;0,420171319;0,428738708;0,436564063;0,454703763;0,480825482;0,518553813;0,530780392;0,553623444;0,573824457;0,610309701;0,630695245;0,652298161;0,654272294;0,670640385;0,685794657;0,71057828;0,747987358;0,775274065;0,81223097;0,807491203;0,838134365;0,851845609;0,8738545;0,898524226;0,95171424;0,962040889;0,988240962;1,002423103
GWP_100_AR5_N2O;Processes;UGA;Uganda;0,156921249;0,155995337;0,155839959;0,154046768;0,149066168;0,149508674;0,157657201;0,16228173;0,165087701;0,174621184;0,181694932;0,183419742;0,183591062;0,183880411;0,189126957;0,194814846;0,199657031;0,203171465;0,204304687;0,207137694;0,212331519;0,221629228;0,229937201;0,234509414;0,240000994;0,247800444;0,25668831;0,263485929;0,267084811;0,270118511;0,275222709;0,282357845;0,293163903;0,303771558;0,312627931;0,320810817;0,336216123;0,346107886;0,363338708;0,386720016;0,39168543;0,405588211;0,400068272;0,423660915;0,439827695;0,458892555;0,397922414;0,406631378;0,442858346;0,507273287;0,500117712;0,51512351;0,519627987
GWP_100_AR5_N2O;Processes;UKR;Ukraine;13,46378939;13,93614978;14,52993177;15,6812958;16,54425707;16,15922795;16,36917066;16,65302033;16,44408066;15,92139629;17,5349837;17,29578691;16,59776302;16,27552424;16,07529873;15,01489963;14,93706619;14,913722;13,02067494;13,89643665;9,552651622;8,771901304;7,309365777;6,148235057;5,044942188;4,24784326;4,508854085;4,867153431;4,144480195;4,254797077;4,700175606;4,660579877;5,423524501;5,655465074;4,986891125;5,620082399;5,710688681;7,122999386;6,571905911;4,691359282;5,843798786;7,15317062;6,970589099;5,633759963;4,97201897;3,818618069;4,697682482;4,377897326;4,305714074;4,448898693;3,527909008;3,309212416;2,433504549
GWP_100_AR5_N2O;Processes;URY;Uruguay;0,048654212;0,048542221;0,05271827;0,050227787;0,047935234;0,049845048;0,050965815;0,051646838;0,052129537;0,055306024;0,04903542;0,049235425;0,047235986;0,042554746;0,040227193;0,039915604;0,041298233;0,043728696;0,048095152;0,05030236;0,045040255;0,049834417;0,053728544;0,054212136;0,053909897;0,054776993;0,0590319;0,061172148;0,061427528;0,068703901;0,057895789;0,053349511;0,049315076;0,047930846;0,055144753;0,055226494;0,061087299;0,059128684;0,084184793;0,086837086;0,087127468;0,095833951;0,102570562;0,098854701;0,101712056;0,111903751;0,114236973;0,115076496;0,116373263;0,130227497;0,11714914;0,125071662;0,125337552
GWP_100_AR5_N2O;Processes;USA;United States;115,3123739;113,5280388;114,934591;117,7856736;111,0911442;103,5806102;113,7792843;111,2281753;112,4996048;105,9118803;92,92092796;87,16243132;79,41093668;86,1031828;79,77310751;75,74239473;75,57919446;73,29896474;72,17140353;69,07155105;55,31561928;54,43371674;55,15932366;56,44868499;58,54283025;59,64015038;60,00040438;57,44911175;55,11672819;54,03179511;52,28870088;47,7569103;46,99364629;45,66264169;44,63953262;44,26304633;42,15669863;44,09395713;39,05912285;35,26970092;37,60668159;37,49948397;36,41619885;37,87249019;37,63078616;36,55808242;36,12978835;35,55138998;36,03763761;35,74520703;34,8388487;36,29834093;37,59497
GWP_100_AR5_N2O;Processes;UZB;Uzbekistan;0,394865721;0,399882931;0,416976252;0,442997232;0,467044467;0,485425292;0,500888184;0,505534391;0,516331056;0,527591722;0,539741733;0,532153197;0,518785263;0,519815737;0,523560968;0,525757789;0,609723556;0,621256556;0,607952363;0,588423093;0,501350346;0,462767762;0,3937138;0,338334074;0,27829775;0,279881353;0,330627094;0,336828849;0,434695129;0,435986432;0,440466843;0,443126135;0,43690417;0,409438014;0,413216814;0,401499618;0,422112178;0,418246349;0,417148477;0,390050394;0,359737146;0,358887526;0,319698415;0,307280782;0,289815443;0,276071836;0,283756966;0,293792233;0,338454772;0,354419312;0,350132449;0,376598002;0,389163338
GWP_100_AR5_N2O;Processes;VCT;Saint Vincent and the Grenadines;0,000600333;0,000586873;0,000587132;0,000601219;0,000551292;0,000639606;0,000539092;0,000601884;0,000572989;0,000576091;0,000573408;0,000554865;0,000548657;0,000478838;0,000509262;0,000509213;0,000479616;0,000472132;0,000544633;0,000782723;0,000778338;0,000774635;0,000891308;0,000765745;0,001200849;0,001291209;0,001198836;0,001393439;0,001488459;0,001469603;0,001022441;0,001144458;0,001223652;0,001346613;0,001432479;0,001522316;0,001633263;0,001785984;0,001844548;0,002726695;0,002252213;0,001723442;0,002148218;0,001993774;0,002165775;0,002160614;0,002277989;0,002397338;0,002351838;0,002289884;0,001956107;0,001893069;0,001958052
